epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
149,33024.6,0.49895,0.43691,1.00196,0.84633,0.83354,0.86814,0.74847,0.42148,0.49216,0.73403,0.002674,0.002674,0.002674
150,33244.9,0.49651,0.4337,0.99946,0.84763,0.83325,0.86853,0.74966,0.42051,0.49167,0.73347,0.0026245,0.0026245,0.0026245
151,33466.7,0.49593,0.43083,0.9985,0.84537,0.83344,0.86865,0.74998,0.41981,0.49052,0.73352,0.002575,0.002575,0.002575
152,33688.4,0.49361,0.42674,0.99564,0.84513,0.83465,0.86854,0.7503,0.41895,0.49118,0.73288,0.0025255,0.0025255,0.0025255
153,33909.9,0.49475,0.43194,0.99477,0.84784,0.83362,0.86833,0.75055,0.41831,0.49181,0.73279,0.002476,0.002476,0.002476
154,34131.6,0.48838,0.42781,0.99214,0.84824,0.83327,0.86793,0.7506,0.41775,0.49199,0.73269,0.0024265,0.0024265,0.0024265
155,34353.1,0.49306,0.43027,0.99483,0.85007,0.83256,0.86797,0.75086,0.41715,0.49282,0.73221,0.002377,0.002377,0.002377
156,34574.7,0.48698,0.42191,0.99136,0.85051,0.83215,0.86737,0.75076,0.41612,0.4929,0.73162,0.0023275,0.0023275,0.0023275
157,34794.8,0.48275,0.41464,0.98873,0.85099,0.8314,0.86753,0.75196,0.41577,0.49286,0.73139,0.002278,0.002278,0.002278
158,35016.6,0.48221,0.42164,0.99091,0.85127,0.83048,0.86747,0.75257,0.41436,0.49393,0.73007,0.0022285,0.0022285,0.0022285
159,35238,0.47936,0.41491,0.9888,0.85203,0.83063,0.86746,0.75253,0.41419,0.49482,0.73003,0.002179,0.002179,0.002179
160,35458.5,0.47732,0.41338,0.98492,0.85105,0.83223,0.86764,0.75251,0.41352,0.49534,0.72964,0.0021295,0.0021295,0.0021295
161,35678.5,0.47784,0.41761,0.98614,0.85122,0.83169,0.8673,0.7526,0.41325,0.49558,0.72959,0.00208,0.00208,0.00208
162,35900.1,0.47545,0.4138,0.98571,0.85201,0.83054,0.86727,0.75294,0.41273,0.49557,0.72967,0.0020305,0.0020305,0.0020305
163,36121.2,0.47,0.40692,0.98267,0.85077,0.8305,0.86729,0.75336,0.41239,0.4965,0.72965,0.001981,0.001981,0.001981
164,36342.6,0.46737,0.40273,0.97913,0.85079,0.83044,0.86703,0.7534,0.41169,0.49723,0.72912,0.0019315,0.0019315,0.0019315
165,36564.2,0.46675,0.40482,0.98148,0.85111,0.82958,0.86761,0.75392,0.41113,0.49753,0.72881,0.001882,0.001882,0.001882
166,36785.9,0.46324,0.39689,0.97865,0.84985,0.82966,0.8673,0.75415,0.41053,0.49785,0.72834,0.0018325,0.0018325,0.0018325
167,37007.2,0.46152,0.39631,0.97861,0.85073,0.83023,0.86716,0.7539,0.40985,0.49854,0.72787,0.001783,0.001783,0.001783
168,37227.3,0.45669,0.39447,0.97661,0.85161,0.82924,0.86695,0.75452,0.40902,0.49849,0.72728,0.0017335,0.0017335,0.0017335
169,37449,0.45695,0.39912,0.97925,0.85086,0.82938,0.86698,0.75478,0.40834,0.4988,0.72726,0.001684,0.001684,0.001684
170,37670.9,0.45613,0.39419,0.97763,0.8525,0.8294,0.8675,0.75556,0.40774,0.49942,0.72715,0.0016345,0.0016345,0.0016345
171,37892.5,0.45344,0.39091,0.97304,0.85254,0.83031,0.86726,0.75627,0.40727,0.49725,0.72773,0.001585,0.001585,0.001585
172,38114.5,0.45256,0.38907,0.97403,0.85282,0.83038,0.86733,0.75648,0.40672,0.49693,0.72812,0.0015355,0.0015355,0.0015355
173,38335.8,0.44867,0.38494,0.97135,0.85366,0.83029,0.86748,0.75715,0.40543,0.49792,0.72645,0.001486,0.001486,0.001486
174,38557.3,0.44953,0.38507,0.97363,0.85297,0.83122,0.86715,0.75713,0.4051,0.49876,0.72661,0.0014365,0.0014365,0.0014365
175,38778.1,0.44296,0.38118,0.96923,0.85327,0.83122,0.86716,0.75775,0.40412,0.49978,0.72644,0.001387,0.001387,0.001387
