epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,5230.58,1.06014,0.83671,1.34712,0.8579,0.81035,0.88101,0.65043,0.35055,0.85803,0.3531,0.0089506,0.0089506,0.0089506
108,5279.18,1.05462,0.83695,1.34645,0.87412,0.80278,0.88181,0.64917,0.34995,0.90078,0.35261,0.0089407,0.0089407,0.0089407
109,5327.77,1.05954,0.83213,1.34831,0.8687,0.80187,0.87972,0.65274,0.34999,0.87122,0.35293,0.0089308,0.0089308,0.0089308
110,5376.52,1.04852,0.82374,1.33526,0.86908,0.8036,0.88169,0.65369,0.3497,0.88656,0.3539,0.0089209,0.0089209,0.0089209
111,5425.19,1.0498,0.82323,1.33654,0.86409,0.81247,0.88229,0.65426,0.35005,0.89893,0.35363,0.008911,0.008911,0.008911
112,5474.09,1.04902,0.83191,1.34314,0.86563,0.81361,0.88494,0.65763,0.34932,0.92966,0.35313,0.0089011,0.0089011,0.0089011
113,5522.82,1.0414,0.81697,1.33798,0.86249,0.80717,0.88192,0.65452,0.34966,0.88511,0.35356,0.0088912,0.0088912,0.0088912
114,5571.51,1.04535,0.82156,1.33444,0.87028,0.80321,0.87893,0.65286,0.34926,0.88293,0.35349,0.0088813,0.0088813,0.0088813
115,5620.11,1.04354,0.81987,1.3379,0.86544,0.8078,0.87925,0.65163,0.34935,0.83075,0.35271,0.0088714,0.0088714,0.0088714
116,5668.84,1.04377,0.82023,1.33266,0.85857,0.80883,0.87892,0.65437,0.35076,0.80569,0.35419,0.0088615,0.0088615,0.0088615
117,5717.6,1.04152,0.81287,1.33048,0.86652,0.80978,0.87887,0.65524,0.34998,0.77953,0.35377,0.0088516,0.0088516,0.0088516
118,5766.31,1.03442,0.81214,1.32711,0.86336,0.80852,0.88148,0.65857,0.35008,0.75239,0.35389,0.0088417,0.0088417,0.0088417
119,5815.42,1.03969,0.81447,1.32966,0.86417,0.80933,0.88196,0.65989,0.35041,0.76202,0.35419,0.0088318,0.0088318,0.0088318
120,5864.26,1.03962,0.81453,1.33016,0.86468,0.80718,0.88529,0.66131,0.35105,0.76872,0.3548,0.0088219,0.0088219,0.0088219
121,5912.99,1.03127,0.80758,1.32693,0.86797,0.80718,0.88454,0.65795,0.35088,0.80346,0.35475,0.008812,0.008812,0.008812
122,5961.61,1.03492,0.8125,1.32635,0.86357,0.81069,0.88282,0.66185,0.35049,0.79608,0.35427,0.0088021,0.0088021,0.0088021
123,6010.48,1.03984,0.81869,1.33334,0.8658,0.81437,0.88205,0.65906,0.34942,0.79432,0.35325,0.0087922,0.0087922,0.0087922
124,6059.17,1.03337,0.80973,1.32365,0.86494,0.81419,0.88316,0.66034,0.34931,0.81017,0.35343,0.0087823,0.0087823,0.0087823
125,6107.94,1.03332,0.80938,1.32343,0.86615,0.81328,0.88418,0.66063,0.34908,0.83174,0.35362,0.0087724,0.0087724,0.0087724
126,6157.85,1.03369,0.80687,1.32765,0.85725,0.81224,0.88355,0.66108,0.34837,0.84754,0.35327,0.0087625,0.0087625,0.0087625
