epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,21338.9,0.52095,0.43354,0.98269,0.85563,0.80768,0.85736,0.71977,0.51843,0.6712,0.81223,0.0009415,0.0009415,0.0009415
185,21455.2,0.51834,0.43155,0.98354,0.85551,0.80769,0.85764,0.72029,0.51753,0.67054,0.81184,0.000892,0.000892,0.000892
186,21571.1,0.51923,0.43258,0.98415,0.85308,0.80894,0.85767,0.72051,0.51693,0.67007,0.81188,0.0008425,0.0008425,0.0008425
187,21687.5,0.51629,0.43128,0.98186,0.85419,0.8086,0.85792,0.72153,0.5161,0.66984,0.81152,0.000793,0.000793,0.000793
188,21803.4,0.51026,0.42925,0.98021,0.85387,0.80751,0.85825,0.72167,0.51553,0.67044,0.8113,0.0007435,0.0007435,0.0007435
189,21919.7,0.51475,0.42237,0.98001,0.85257,0.80742,0.85767,0.72179,0.51526,0.67275,0.81143,0.000694,0.000694,0.000694
190,22035.9,0.50919,0.42654,0.97899,0.85334,0.80696,0.85793,0.72278,0.51477,0.67401,0.81141,0.0006445,0.0006445,0.0006445
191,22149.8,0.46684,0.35732,0.95484,0.8391,0.82109,0.85867,0.72364,0.51424,0.67514,0.81151,0.000595,0.000595,0.000595
192,22263.1,0.44623,0.33985,0.94484,0.8392,0.82104,0.85867,0.72379,0.51339,0.67613,0.81096,0.0005455,0.0005455,0.0005455
193,22376.3,0.44185,0.33815,0.94401,0.83935,0.82206,0.85888,0.72443,0.51231,0.67597,0.81052,0.000496,0.000496,0.000496
194,22489.5,0.43606,0.33279,0.94096,0.84026,0.8211,0.859,0.72455,0.51208,0.67493,0.81138,0.0004465,0.0004465,0.0004465
195,22602.8,0.43324,0.32968,0.93566,0.84041,0.82147,0.85922,0.72499,0.51123,0.67672,0.81086,0.000397,0.000397,0.000397
196,22716,0.42783,0.32336,0.93286,0.84566,0.81565,0.85903,0.72526,0.51028,0.67712,0.81041,0.0003475,0.0003475,0.0003475
197,22829.1,0.42532,0.32385,0.93202,0.84636,0.81742,0.85954,0.72597,0.50943,0.67785,0.81015,0.000298,0.000298,0.000298
198,22942.4,0.42512,0.32481,0.93338,0.84441,0.82027,0.85939,0.7261,0.5087,0.67804,0.80983,0.0002485,0.0002485,0.0002485
199,23055.6,0.42225,0.31958,0.93171,0.84306,0.82126,0.85966,0.72718,0.50776,0.67904,0.80919,0.000199,0.000199,0.000199
200,23168.8,0.41945,0.31739,0.93022,0.84721,0.81884,0.85967,0.72752,0.50693,0.67967,0.80912,0.0001495,0.0001495,0.0001495
