epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
149,17863.5,0.70196,0.5902,1.07147,0.80759,0.81405,0.84683,0.6929,0.56711,0.58122,0.83259,0.0085348,0.0085348,0.0085348
150,17983.3,0.70076,0.5895,1.07247,0.80757,0.81325,0.84706,0.69382,0.56667,0.58079,0.83211,0.0085249,0.0085249,0.0085249
151,18103.2,0.70089,0.59238,1.07456,0.80687,0.81259,0.84702,0.69357,0.56538,0.58107,0.83059,0.008515,0.008515,0.008515
152,18222.4,0.69792,0.58525,1.07215,0.80836,0.81029,0.84717,0.6934,0.56523,0.57966,0.82993,0.0085051,0.0085051,0.0085051
153,18341.9,0.70185,0.58616,1.07103,0.80884,0.81173,0.84766,0.69376,0.56475,0.5774,0.82931,0.0084952,0.0084952,0.0084952
154,18461.7,0.69749,0.58443,1.07048,0.80039,0.81658,0.84778,0.69427,0.56432,0.57675,0.82904,0.0084853,0.0084853,0.0084853
155,18581.8,0.702,0.59563,1.07264,0.80019,0.81683,0.84837,0.69501,0.5637,0.57639,0.82858,0.0084754,0.0084754,0.0084754
156,18701.8,0.69952,0.58589,1.07165,0.79774,0.81752,0.84738,0.69477,0.56355,0.57576,0.82824,0.0084655,0.0084655,0.0084655
157,18821.5,0.70062,0.58962,1.07356,0.79511,0.82252,0.84773,0.69554,0.56343,0.57312,0.82838,0.0084556,0.0084556,0.0084556
158,18941.4,0.69253,0.58257,1.0684,0.79861,0.82053,0.84769,0.69559,0.56309,0.57241,0.82828,0.0084457,0.0084457,0.0084457
159,19061.4,0.69536,0.58764,1.06987,0.80113,0.81986,0.84784,0.69596,0.56269,0.57416,0.82793,0.0084358,0.0084358,0.0084358
160,19181.4,0.69694,0.584,1.07013,0.80008,0.82027,0.84746,0.69624,0.5618,0.57346,0.82744,0.0084259,0.0084259,0.0084259
161,19301.3,0.6945,0.58331,1.06888,0.80299,0.81735,0.8476,0.69604,0.56055,0.57247,0.82597,0.008416,0.008416,0.008416
162,19420.8,0.69162,0.58508,1.06604,0.8029,0.81626,0.84766,0.69625,0.55944,0.57205,0.82535,0.0084061,0.0084061,0.0084061
163,19540.8,0.68987,0.5747,1.06566,0.80256,0.81681,0.84783,0.69652,0.56112,0.57105,0.82789,0.0083962,0.0083962,0.0083962
164,19660.7,0.69221,0.58251,1.06602,0.80369,0.8161,0.84787,0.69646,0.56114,0.57223,0.82801,0.0083863,0.0083863,0.0083863
165,19780.5,0.69528,0.58758,1.07079,0.80277,0.81454,0.84771,0.69646,0.56102,0.5723,0.8281,0.0083764,0.0083764,0.0083764
166,19899.9,0.68553,0.577,1.06315,0.80418,0.81404,0.84827,0.69676,0.56073,0.57209,0.82775,0.0083665,0.0083665,0.0083665
167,20019.6,0.68816,0.57756,1.06094,0.80414,0.81404,0.84823,0.69661,0.56056,0.57204,0.82768,0.0083566,0.0083566,0.0083566
168,20139.1,0.68683,0.57845,1.06323,0.80494,0.8152,0.84791,0.69699,0.56025,0.5734,0.82734,0.0083467,0.0083467,0.0083467
169,20259,0.68395,0.57656,1.06348,0.80337,0.81583,0.84809,0.69713,0.55888,0.57644,0.82614,0.0083368,0.0083368,0.0083368
170,20379.2,0.68583,0.57816,1.06252,0.79823,0.81897,0.84816,0.69746,0.55846,0.5782,0.82608,0.0083269,0.0083269,0.0083269
171,20499.2,0.6829,0.57946,1.06258,0.79976,0.81872,0.84822,0.69752,0.55727,0.57884,0.82467,0.008317,0.008317,0.008317
172,20619.2,0.68532,0.57726,1.06425,0.80011,0.82015,0.84855,0.69746,0.55577,0.58066,0.82309,0.0083071,0.0083071,0.0083071
173,20738.7,0.68414,0.57334,1.06172,0.79999,0.8188,0.84861,0.69785,0.55478,0.58245,0.82183,0.0082972,0.0082972,0.0082972
174,20858.7,0.68338,0.57259,1.05986,0.79944,0.81964,0.84833,0.69784,0.55375,0.58311,0.82024,0.0082873,0.0082873,0.0082873
175,20978.2,0.68441,0.57345,1.06424,0.79758,0.8219,0.84835,0.69805,0.5529,0.5833,0.81976,0.0082774,0.0082774,0.0082774
176,21098.1,0.68263,0.57133,1.05938,0.80049,0.81824,0.84811,0.69825,0.55221,0.58355,0.81917,0.0082675,0.0082675,0.0082675
177,21218,0.67972,0.56927,1.06085,0.79829,0.82062,0.84809,0.69869,0.55229,0.58655,0.81905,0.0082576,0.0082576,0.0082576
178,21337.9,0.67967,0.57401,1.05937,0.8009,0.81973,0.84801,0.69903,0.55226,0.58709,0.81912,0.0082477,0.0082477,0.0082477
179,21458.1,0.68499,0.57481,1.0623,0.8011,0.82176,0.84802,0.69886,0.55275,0.58769,0.81972,0.0082378,0.0082378,0.0082378
180,21577.6,0.68186,0.5771,1.06188,0.80485,0.81801,0.84879,0.69974,0.55067,0.58989,0.81805,0.0082279,0.0082279,0.0082279
